1750388185386697472,1.06483,-0.07770,0.07878,0.98652,0.00256,0.00370,0.16357,
1750388185483907840,1.13027,-0.08031,0.09357,0.98222,0.00276,0.00434,0.18766,
1750388185583518464,1.15283,-0.09539,0.09865,0.97714,0.00306,0.00470,0.21251,
1750388185680128768,1.16242,-0.10484,0.10107,0.97157,0.00321,0.00471,0.23670,
1750388185884150528,1.18141,-0.12518,0.09970,0.95772,0.00333,0.00454,0.28766,
1750388185983761152,1.19449,-0.13329,0.09966,0.94994,0.00326,0.00418,0.31237,
1750388186180582144,1.21164,-0.15557,0.09083,0.93269,0.00335,0.00401,0.36064,
1750388186381603584,1.24005,-0.19676,0.07559,0.91258,0.00439,0.00454,0.40886,
1750388186584425216,1.26785,-0.27425,0.03073,0.88971,0.00641,0.00580,0.45645,
1750388186784846592,1.33545,-0.31717,-0.00683,0.86472,0.00776,0.00750,0.50213,
1750388186964265728,1.38954,-0.35563,-0.03908,0.84029,0.00803,0.00785,0.54202,
1750388187244495616,1.48840,-0.41531,-0.07263,0.79849,0.00844,0.00805,0.60189,
1750388187543327488,1.61375,-0.48457,-0.11127,0.76191,0.00872,0.00827,0.64758,
1750388187820557056,1.74970,-0.55043,-0.14899,0.77722,0.00835,0.00894,0.62911,
1750388188103187200,1.90862,-0.61569,-0.19015,0.81207,0.00753,0.01026,0.58342,
1750388188505230080,2.16829,-0.70816,-0.25258,0.83556,0.00679,0.01147,0.54924,
1750388189062089472,2.60084,-0.83211,-0.34688,0.84585,0.00635,0.01264,0.53323,
1750388189162900224,2.69259,-0.85237,-0.36341,0.85357,0.00610,0.01295,0.52078,
1750388189443730176,2.95400,-0.91034,-0.41465,0.88211,0.00519,0.01386,0.47081,
1750388189724560128,3.23930,-0.96378,-0.46768,0.91139,0.00418,0.01465,0.41125,
1750388189920781056,3.45570,-0.99423,-0.50616,0.92199,0.00353,0.01537,0.38689,
1750388190303021824,3.90622,-1.05403,-0.58525,0.93256,0.00299,0.01618,0.36063,
1750388190402632448,4.03567,-1.06735,-0.60527,0.93827,0.00272,0.01640,0.34551,
1750388190582651648,4.27154,-1.08909,-0.64320,0.95031,0.00203,0.01691,0.31082,
1750388190866481920,4.66694,-1.12033,-0.70686,0.96914,0.00078,0.01765,0.24586,
1750388190962492160,4.81163,-1.12939,-0.72797,0.97480,0.00037,0.01784,0.22237,
1750388191162313472,5.11659,-1.14578,-0.77525,0.98490,-0.00060,0.01832,0.17218,
1750388191342332672,5.38421,-1.15376,-0.81414,0.99143,-0.00135,0.01858,0.12928,
1750388191442543360,5.57558,-1.16525,-0.84188,0.99331,-0.00160,0.01873,0.11397,
1750388191543354112,5.75038,-1.17049,-0.86799,0.99444,-0.00181,0.01897,0.10361,
1750388191723373312,6.06599,-1.17939,-0.91455,0.99551,-0.00195,0.01925,0.09271,
1750388191922594560,6.43497,-1.18468,-0.95929,0.99642,-0.00206,0.01963,0.08226,
1750388194580278016,0.24178,-0.04607,0.06340,0.98600,-0.00296,0.00523,0.16662,
1750388194880310016,0.26881,-0.06030,0.06183,0.98273,-0.00374,0.00568,0.18491,
1750388194960718592,0.29265,-0.06602,0.05982,0.98039,-0.00276,0.00662,0.19696,
1750388195061529344,0.31818,-0.07616,0.05626,0.97651,-0.00150,0.00707,0.21535,
1750388195161740032,0.34824,-0.09434,0.05194,0.97168,-0.00050,0.00717,0.23620,
1750388195261950720,0.36646,-0.10983,0.04935,0.96594,-0.00011,0.00647,0.25870,
1750388195437769472,0.38852,-0.14525,0.04831,0.95495,-0.00054,0.00549,0.29670,
1750388195540980480,0.40555,-0.15082,0.04754,0.95048,-0.00046,0.00493,0.31076,
1750388195818810112,0.45306,-0.16934,0.04795,0.94373,0.00073,0.00469,0.33068,
1750388195919020800,0.47967,-0.17598,0.04684,0.93974,0.00089,0.00478,0.34186,
1750388196022231808,0.50741,-0.18375,0.04589,0.93373,0.00110,0.00484,0.35795,
1750388196199850752,0.54798,-0.20619,0.04304,0.91992,0.00199,0.00480,0.39206,
1750388196299461376,0.57253,-0.21764,0.04062,0.91064,0.00228,0.00467,0.41317,
1750388196499282688,0.62053,-0.23401,0.03798,0.89459,0.00265,0.00472,0.44685,
1750388196678701824,0.66777,-0.25128,0.03501,0.88876,0.00306,0.00481,0.45834,
1750388197059142400,0.75844,-0.29515,0.02957,0.88411,0.00388,0.00499,0.46723,
1750388197820023552,0.97343,-0.38379,0.02356,0.89315,0.00418,0.00529,0.44971,
1750388197916033792,1.03277,-0.39574,0.01546,0.90068,0.00422,0.00598,0.43443,
1750388198118855424,1.20494,-0.43615,-0.00839,0.91860,0.00466,0.00846,0.39507,
1750388198298874624,1.31297,-0.46566,-0.01787,0.93467,0.00448,0.00940,0.35537,
1750388198399085312,1.37510,-0.47754,-0.02269,0.94322,0.00425,0.00983,0.33200,
1750388198679315200,1.53502,-0.51200,-0.03255,0.96443,0.00355,0.01063,0.26409,
1750388198873135872,1.65359,-0.53729,-0.03971,0.97642,0.00311,0.01100,0.21557,
1750388199060355840,1.77478,-0.56123,-0.04687,0.98573,0.00266,0.01132,0.16796,
1750388199260777216,1.91098,-0.58610,-0.05458,0.99272,0.00222,0.01163,0.11990,
1750388199356787456,1.98407,-0.59827,-0.05935,0.99437,0.00211,0.01175,0.10530,
1750388199540407040,2.11988,-0.62008,-0.06684,0.99595,0.00203,0.01195,0.08905,
1750388199720426240,2.25973,-0.64084,-0.07439,0.99660,0.00205,0.01213,0.08141,
1750388199913646848,2.42735,-0.66553,-0.08314,0.99731,0.00222,0.01326,0.07201,
1750388200018057984,2.51325,-0.67391,-0.08831,0.99823,0.00187,0.01280,0.05806,
1750388200117668608,2.64579,-0.65024,-0.09441,0.99904,-0.00029,0.01658,0.04059,
1750388200198077184,2.64814,-0.68108,-0.09674,0.99964,0.00082,0.01069,0.02442,
1750388200397898496,2.83522,-0.68797,-0.10468,0.99973,-0.00192,0.02147,-0.00883,
1750388200494508800,2.93299,-0.69149,-0.10998,0.99973,-0.00047,0.01513,-0.01773,
1750388200677528320,3.11400,-0.69629,-0.11856,0.99957,0.00079,0.00991,-0.02746,
1750388200877949696,3.31888,-0.70096,-0.12744,0.99893,-0.00522,0.03270,-0.03221,
1750388200957158144,3.41408,-0.70129,-0.12992,0.99841,-0.00832,0.04492,-0.03316,
1750388201835051776,4.73484,-0.62773,-0.13723,0.99884,-0.00439,0.03300,-0.03487,
1750388202396111616,5.86030,-0.53117,-0.18695,0.99916,-0.00090,0.02245,-0.03419,
1750388202676941568,6.48081,-0.47645,-0.20575,0.99939,0.00378,0.00716,-0.03391,
1750388207833891584,-0.53765,-0.38850,-0.10652,0.99720,0.00303,-0.00320,0.07462,
1750388208872602368,-0.93290,-0.20655,0.03664,0.99692,0.00223,0.02027,0.07569,
1750388208971612928,-1.15331,-0.26032,0.02978,0.99642,0.00221,0.03740,0.07574,
1750388209451064064,-1.43737,-0.35015,0.04756,0.99699,0.00205,0.01453,0.07612,
1750388209534472960,-1.44878,-0.34730,0.01674,0.99710,0.00163,-0.00198,0.07605,
1750388209626282752,-1.43802,-0.30908,-0.02244,0.99706,0.00105,-0.01163,0.07572,
1750388210491575040,-1.91011,-0.43346,-0.02543,0.99687,0.00159,0.02250,0.07583,
1750388210591785728,-2.11393,-0.49301,-0.04453,0.99659,0.00195,0.03236,0.07585,
1750388211251256064,-2.42554,-0.78431,0.10979,0.99704,0.00335,-0.00774,0.07640,
1750388211348466432,-2.42296,-0.82136,0.12372,0.99685,0.00339,-0.02086,0.07640,
1750388211732507392,-2.60164,-0.91742,0.18681,0.99646,0.00500,0.03364,0.07682,
1750388211829117696,-2.63343,-0.94728,0.19559,0.99533,0.00549,0.05819,0.07683,
1750388211928728320,-2.65098,-0.97557,0.21015,0.99469,0.00577,0.06817,0.07684,
1750388212313369344,-2.56881,-1.09133,0.27505,0.99541,0.00624,0.05642,0.07709,
1750388212490388224,-2.46472,-1.13925,0.29712,0.99594,0.00612,0.04595,0.07715,
1750388212591198976,-2.39271,-1.17251,0.30331,0.99660,0.00591,0.02339,0.07878,
1750388212867228416,-2.17952,-1.26785,0.32460,0.99570,0.00649,0.02698,0.08842,
1750388213347879680,-1.72081,-1.45060,0.36120,0.99552,0.00675,0.01708,0.09276,
1750388213928741632,-1.04792,-1.71224,0.40096,0.99558,0.00666,-0.00308,0.09361,
1750388214009150208,-0.94311,-1.75397,0.40625,0.99536,0.00629,-0.02240,0.09340,
1750388214105760512,-0.89950,-1.88545,0.42525,0.99502,0.00763,-0.03563,0.09277,
1750388215725333248,0.85784,-0.04560,-0.00603,0.99997,-0.00581,-0.00483,-0.00161,
1750388215929355008,1.19462,-0.02038,0.02470,0.99979,-0.01378,-0.01509,-0.00299,
1750388216006163200,1.26220,-0.03310,0.02103,0.99932,-0.01603,-0.03241,-0.00703,
1750388216109974272,0.97811,-0.07241,-0.05577,0.99850,-0.00959,-0.05278,-0.01113,
1750388216290593536,0.96155,-0.06446,-0.08100,0.99804,-0.00844,-0.05745,-0.02325,
1750388216489814784,0.97273,-0.05743,-0.08900,0.99714,-0.00643,-0.05022,-0.05610,
1750388216590025472,0.97282,-0.05100,-0.08849,0.99610,-0.00547,-0.04570,-0.07532,
1750388216770044672,0.94073,-0.05581,-0.09979,0.99461,-0.00375,-0.03841,-0.09621,
1750388216962665216,0.81602,-0.03481,-0.12677,0.99367,-0.00280,-0.03381,-0.10709,
1750388217069476608,0.74863,-0.01831,-0.13880,0.99267,-0.00234,-0.03123,-0.11674,
1750388217149885184,0.69282,-0.00405,-0.14956,0.99144,-0.00198,-0.02535,-0.12804,
1750388217249495808,0.62034,0.01447,-0.16172,0.99018,-0.00192,0.00254,-0.13979,
1750388217349706496,0.54475,0.03193,-0.17263,0.98891,-0.00214,0.01559,-0.14765,
1750388217547127552,0.39948,0.06730,-0.19270,0.98747,-0.00238,0.02110,-0.15634,
1750388217927568128,0.15296,0.13364,-0.23854,0.98674,-0.00185,0.01073,-0.16193,
1750388218306808576,-0.06393,0.20211,-0.29601,0.98663,-0.00124,0.00016,-0.16296,
1750388219066489600,-0.54261,0.59060,-0.44748,0.98656,-0.00312,-0.01202,-0.16292,
1750388219722959616,-1.08774,0.91781,-0.65212,0.98547,-0.00198,-0.04921,-0.16253,
1750388219827370752,-1.18595,0.97013,-0.66757,0.98493,-0.00155,-0.05967,-0.16233,
1750388220388430592,-1.94954,1.29779,-0.80978,0.98555,-0.00195,-0.04920,-0.16208,
1750388220584651520,-2.27972,1.43206,-0.87072,0.98656,-0.00331,-0.01917,-0.16222,
1750388220685462272,-2.45232,1.50202,-0.90490,0.98674,-0.00403,-0.00085,-0.16223,
1750388220869081856,-2.77862,1.62795,-0.96521,0.98671,-0.00444,0.00986,-0.16215,
1750388221165513472,-3.29274,1.83998,-1.06448,0.98698,-0.00348,-0.00962,-0.16053,
1750388221244721920,-3.42190,1.89739,-1.09309,0.98735,-0.00284,-0.02836,-0.15595,
1750388221338331904,-3.57103,1.97059,-1.12715,0.98763,-0.00262,-0.04035,-0.15152,
1750388221442142976,-3.05803,2.12257,-1.11823,0.98812,-0.01263,-0.02418,-0.15127,
1750388221548354304,-3.78750,2.23282,-1.19323,0.99009,-0.00415,-0.04878,-0.13162,
1750388222680075008,0.99431,-0.11733,-0.03073,0.99077,-0.01246,0.00633,0.13480,
1750388223164926720,1.00170,-0.07339,-0.03841,0.99285,-0.01359,0.00825,0.11828,
1750388223345545984,1.01875,-0.03688,-0.03816,0.99396,-0.01392,0.00911,0.10847,
1750388223441556224,1.01608,-0.00740,-0.03825,0.99479,-0.01448,0.00902,0.10055,
1750388223545367296,1.03246,0.03252,-0.03846,0.99612,-0.01537,0.00983,0.08611,
1750388223719385856,1.06018,0.08421,-0.03902,0.99841,-0.01513,0.01019,0.05338,
1750388223920407296,1.09094,0.16267,-0.03971,0.99979,-0.01525,0.00973,0.00982,
1750388224023018240,1.10061,0.21000,-0.04036,0.99984,-0.01537,0.00937,-0.00119,
1750388224206637824,1.14075,0.27980,-0.04329,0.99977,-0.01503,0.00953,-0.01183,
1750388224582277888,1.23104,0.47607,-0.04749,0.99911,-0.04091,0.00890,-0.00408,
1750388224681888512,1.25425,0.54722,-0.04673,0.99848,-0.05453,0.00854,0.00122,
1750388224863107840,1.29907,0.69772,-0.03396,0.99814,-0.05992,0.00866,0.00697,
1750388225346159360,1.49268,1.25247,-0.03332,0.99977,-0.01407,0.01056,0.01210,
1750388225545380608,1.56985,1.51593,-0.03972,0.99983,0.00789,0.01100,0.01284,
1750388225722999552,1.65697,1.75395,-0.05033,0.99956,-0.02425,0.01052,0.01369,
1750388227443383040,2.09478,5.22929,-0.31933,0.99965,-0.01893,0.00937,0.01612,
1750388228678314752,2.91274,8.32375,-0.57425,0.99975,0.01169,0.01139,0.01559,
1750388228863734528,3.06385,8.79568,-0.60181,0.99935,0.03055,0.01218,0.01493,
1750388229543006976,3.72653,10.41451,-0.71040,0.99980,-0.00228,0.01219,0.01541,
1750388229639017216,3.82587,10.63115,-0.73118,0.99950,-0.02463,0.01170,0.01579,
